site,dec_tag,detected,reader,antenna
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:25,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:24,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:23,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:22,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:21,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:20,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:19,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:18,1,1
XAD,989.001039944594,23/03/2023 04:17,1,1
XAD,989.001039944594,23/03/2023 04:17,1,1
XAD,989.001039944594,23/03/2023 04:17,1,1
XAD,989.001039944594,23/03/2023 04:17,1,1
XAD,989.001039944594,23/03/2023 04:17,1,1
XAD,989.001039944594,23/03/2023 04:17,1,1
